Id,Label,GeoCategory,Affilations,Main Role,All Roles
617,"王山樵","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
618,"李守成","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
619,"芯莎","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
620,"裴灼灼","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
621,"王嫱","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
622,"程影梅","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
623,"陶醉娟","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
624,"颜桦","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
625,"钱爱丽","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
626,"王美玉","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
627,"陆菊生","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
628,"唐雯","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
629,"王雪艳","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
630,"沈朔凤","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
631,"金九红","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
632,"王玉君","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
633,"蒋天","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
634,"张贵福","Shanghai (state)","Haiyan Film Studio (2)","摄影","摄影 (2)"
635,"仲永清","Shanghai (state)","Haiyan Film Studio (3)","美工","美工 (3)"
636,"刘如曾","Shanghai (state)","Haiyan Film Studio (1) & Tianma Film Studio (1)","指挥 | 作曲","作曲 (1) & 指挥 (1)"
637,"王惠民","Shanghai (state)","Haiyan Film Studio (1)","录音","录音 (1)"
638,"朱朝升","Shanghai (state)","Haiyan Film Studio (4)","剪辑","剪辑 (4)"
639,"陈传熙","Shanghai (state)","Haiyan Film Studio (11) & Xinjiang Film Studio (1) & Tianma Film Studio (6) & Jiangnan Film Studio (1) & Shandong Film Studio (1)","指挥","指挥 (19)"
640,"赵明","Shanghai (state) / Xinjiang","Haiyan Film Studio (1) & Xinjiang Film Studio (1)","Director","Director (1)"
641,"陈岗","Shanghai (state) / Xinjiang","Haiyan Film Studio (1) & Xinjiang Film Studio (1)","Director","Director (1)"
642,"王玉胡","Shanghai (state) / Xinjiang","Haiyan Film Studio (1) & Xinjiang Film Studio (1)","Scriptwriter","Scriptwriter (1)"
643,"范一平","Shanghai (state) / Xinjiang","Haiyan Film Studio (1) & Xinjiang Film Studio (1)","Scriptwriter","Scriptwriter (1)"
644,"凌颂纯","Shanghai (state) / Xinjiang","Haiyan Film Studio (1) & Xinjiang Film Studio (1)","Scriptwriter","Scriptwriter (1)"
645,"权宽浮","Shanghai (state) / Xinjiang","Haiyan Film Studio (1) & Xinjiang Film Studio (1)","Scriptwriter","Scriptwriter (1)"
646,"尤索夫","Shanghai (state) / Xinjiang","Haiyan Film Studio (1) & Xinjiang Film Studio (1)","Scriptwriter","Scriptwriter (1)"
647,"赫捷耶夫","Shanghai (state) / Xinjiang","Haiyan Film Studio (1) & Xinjiang Film Studio (1)","Scriptwriter","Scriptwriter (1)"
648,"斯拉基丁","Shanghai (state) / Xinjiang","Haiyan Film Studio (1) & Xinjiang Film Studio (1)","Acting","Acting (1)"
649,"努尔·买买提","Shanghai (state) / Xinjiang","Haiyan Film Studio (1) & Xinjiang Film Studio (1)","Acting","Acting (1)"
650,"托乎地·毛拉塔吉","Shanghai (state) / Xinjiang","Haiyan Film Studio (1) & Xinjiang Film Studio (1)","Acting","Acting (1)"
651,"热娜","Shanghai (state) / Xinjiang","Haiyan Film Studio (1) & Xinjiang Film Studio (1)","Acting","Acting (1)"
652,"吐兰柯孜","Shanghai (state) / Xinjiang","Haiyan Film Studio (1) & Xinjiang Film Studio (1)","Acting","Acting (1)"
653,"赛尔具","Shanghai (state) / Xinjiang","Haiyan Film Studio (1) & Xinjiang Film Studio (1)","Acting","Acting (1)"
654,"素里唐·马木提","Shanghai (state) / Xinjiang","Haiyan Film Studio (1) & Xinjiang Film Studio (1)","Acting","Acting (1)"
655,"吟迪尔·库特鲁克","Shanghai (state) / Xinjiang","Haiyan Film Studio (1) & Xinjiang Film Studio (1)","Acting","Acting (1)"
656,"艾山·玉素甫","Shanghai (state) / Xinjiang","Haiyan Film Studio (1) & Xinjiang Film Studio (1)","Acting","Acting (1)"
657,"乌尔尼沙","Shanghai (state) / Xinjiang","Haiyan Film Studio (1) & Xinjiang Film Studio (1)","Acting","Acting (1)"
658,"陈英明","Shanghai (state) / Xinjiang","Haiyan Film Studio (1) & Xinjiang Film Studio (1)","Acting","Acting (1)"
659,"吐尔迪·木沙","Shanghai (state) / Xinjiang","Haiyan Film Studio (1) & Xinjiang Film Studio (1)","Acting","Acting (1)"
660,"阿依夏木","Shanghai (state) / Xinjiang","Haiyan Film Studio (1) & Xinjiang Film Studio (1)","Acting","Acting (1)"
661,"买买提·依不拉音","Shanghai (state) / Xinjiang","Haiyan Film Studio (1) & Xinjiang Film Studio (1)","Acting","Acting (1)"
662,"托乎地·艾则孜","Shanghai (state) / Xinjiang","Haiyan Film Studio (1) & Xinjiang Film Studio (1)","Acting","Acting (1)"
663,"祖农柯孜","Shanghai (state) / Xinjiang","Haiyan Film Studio (1) & Xinjiang Film Studio (1)","Acting","Acting (1)"
664,"吐尔逊","Shanghai (state) / Xinjiang","Haiyan Film Studio (1) & Xinjiang Film Studio (1)","Acting","Acting (1)"
665,"买买提江","Shanghai (state) / Xinjiang","Haiyan Film Studio (1) & Xinjiang Film Studio (1)","Acting","Acting (1)"
666,"尧鲁瓦斯汗","Shanghai (state) / Xinjiang","Haiyan Film Studio (1) & Xinjiang Film Studio (1)","Acting","Acting (1)"
667,"帕坦木","Shanghai (state) / Xinjiang","Haiyan Film Studio (1) & Xinjiang Film Studio (1)","Acting","Acting (1)"
668,"买买提·克里木","Shanghai (state) / Xinjiang","Haiyan Film Studio (1) & Xinjiang Film Studio (1)","Acting","Acting (1)"
669,"陈震祥","Shanghai (state) / Xinjiang","Haiyan Film Studio (1) & Xinjiang Film Studio (1)","摄影","摄影 (1)"
670,"刘锦堂","Shanghai (state) / Xinjiang","Haiyan Film Studio (1) & Xinjiang Film Studio (1)","摄影","摄影 (1)"
671,"高田","Shanghai (state)","Haiyan Film Studio (2) & Xinjiang Film Studio (1) & Jiangnan Film Studio (1)","作曲","作曲 (3)"
672,"库尔班","Shanghai (state) / Xinjiang","Haiyan Film Studio (1) & Xinjiang Film Studio (1)","作曲","作曲 (1)"
673,"胡倬云","Shanghai (state)","Haiyan Film Studio (3) & Xinjiang Film Studio (1)","美术","美术 (2) & 美工 (1)"
674,"李仲子","Shanghai (state) / Xinjiang","Haiyan Film Studio (1) & Xinjiang Film Studio (1)","美术","美术 (1)"
675,"周恒良","Shanghai (state)","Haiyan Film Studio (2) & Xinjiang Film Studio (1)","录音","录音 (2)"
676,"张锡澄","Shanghai (state) / Xinjiang","Haiyan Film Studio (1) & Xinjiang Film Studio (1)","录音","录音 (1)"
677,"陈祥兴","Shanghai (state)","Haiyan Film Studio (3) & Xinjiang Film Studio (1) & Anhui Film Studio (1)","剪辑","剪辑 (3)"
678,"张昌源","Shanghai (state) / Xinjiang","Haiyan Film Studio (1) & Xinjiang Film Studio (1)","剪辑","剪辑 (1)"
679,"田志高","Shanghai (state)","Haiyan Film Studio (3) & Xinjiang Film Studio (1)","化妆","化妆 (3)"
680,"王大卫","Shanghai (state) / Xinjiang","Haiyan Film Studio (1) & Xinjiang Film Studio (1)","导演助理","导演助理 (1)"
681,"江雨声","Shanghai (state)","Haiyan Film Studio (2) & Xinjiang Film Studio (1)","制片主任","制片主任 (2)"
682,"李银祥","Shanghai (state) / Xinjiang","Haiyan Film Studio (1) & Xinjiang Film Studio (1)","制片主任","制片主任 (1)"
683,"杨小仲","Shanghai (state)","Haiyan Film Studio (1)","Director","Director (1)"
684,"王苏江","Shanghai (state)","Haiyan Film Studio (3)","Acting","Scriptwriter (1) & Acting (2)"
685,"孙铮","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter","Scriptwriter (1)"
686,"肖龙","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter","Scriptwriter (1)"
687,"张庆芬","Shanghai (state)","Haiyan Film Studio (1) & Tianma Film Studio (1)","Scriptwriter | Acting","Scriptwriter (1) & Acting (1)"
688,"莫愁","Shanghai (state)","Haiyan Film Studio (1) & Jiangnan Film Studio (1)","Scriptwriter | Acting","Scriptwriter (1) & Acting (1)"
689,"白芦","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter","Scriptwriter (1)"
690,"陈超颖","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
691,"吴立民","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
692,"胡小东","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
693,"何立己","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
694,"李保罗","Shanghai (state)","Haiyan Film Studio (4)","Acting","Acting (4)"
695,"柳杰","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
696,"梁明","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
697,"佟亚明","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
698,"耿心钰","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
699,"金小静","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
700,"向梅","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
701,"张音阶","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
702,"茂路","Shanghai (state)","Haiyan Film Studio (2)","Acting","Acting (2)"
703,"曹威业","Shanghai (state)","Haiyan Film Studio (3)","摄影","摄影 (3)"
704,"向异","Shanghai (state)","Haiyan Film Studio (2)","作曲","作曲 (2)"
705,"吴英","Shanghai (state)","Haiyan Film Studio (2)","录音","录音 (2)"
706,"殷子","Shanghai (state)","Haiyan Film Studio (1)","导演助理","导演助理 (1)"
707,"陈仁金","Shanghai (state)","Haiyan Film Studio (2)","剪辑","剪辑 (2)"
708,"王汉庸","Shanghai (state)","Haiyan Film Studio (2)","化妆","化妆 (2)"
709,"陈忠豪","Shanghai (state)","Haiyan Film Studio (3)","制片主任","制片主任 (2) & 制片 (1)"
710,"郑君里","Shanghai (state)","Haiyan Film Studio (2)","Director","Director (2) & Scriptwriter (1)"
711,"于伶","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter","Scriptwriter (1)"
712,"孟波","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter | 音乐顾问","Scriptwriter (1) & 音乐顾问 (1)"
713,"赵丹","Shanghai (state)","Haiyan Film Studio (2)","Acting","Acting (2)"
714,"王蓓","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
715,"邓楠","Shanghai (state)","Haiyan Film Studio (2)","Acting","Acting (2)"
716,"赵抒音","Shanghai (state)","Haiyan Film Studio (2)","Acting","Acting (2)"
717,"江俊","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
718,"孙永平","Shanghai (state)","Haiyan Film Studio (3)","Acting","Acting (3)"
719,"张瑞芳","Shanghai (state)","Haiyan Film Studio (2)","Acting","Acting (2)"
720,"夏天","Shanghai (state)","Haiyan Film Studio (2)","Acting","Acting (2)"
721,"高正","Shanghai (state)","Haiyan Film Studio (4)","Acting","制片主任 (1) & Acting (4)"
722,"黄宗英","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
723,"宏霞","Shanghai (state)","Haiyan Film Studio (2)","Acting","Acting (2)"
724,"关宏达","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
725,"韩非","Shanghai (state)","Haiyan Film Studio (3) & Tianma Film Studio (1)","Acting","Acting (4)"
726,"高博","Shanghai (state)","Haiyan Film Studio (5)","Acting","Acting (5)"
727,"仲星火","Shanghai (state)","Haiyan Film Studio (3)","Acting","Acting (3)"
728,"郑敏","Shanghai (state)","Haiyan Film Studio (1) & Tianma Film Studio (3)","Acting","Acting (4)"
729,"黄绍芬","Shanghai (state)","Haiyan Film Studio (2)","摄影","摄影 (2)"
730,"罗从周","Shanghai (state)","Haiyan Film Studio (2)","摄影","摄影 (2)"
731,"韩尚义","Shanghai (state)","Haiyan Film Studio (3)","美工","美工 (2) & 美术 (1)"
732,"葛炎","Shanghai (state)","Haiyan Film Studio (2)","编曲 | 作曲","编曲 (1) & 作曲 (1)"
733,"黎英海","Shanghai (state)","Haiyan Film Studio (1)","编曲","编曲 (1)"
734,"刘福安","Shanghai (state)","Haiyan Film Studio (1)","编曲","编曲 (1)"
735,"吴江海","Shanghai (state)","Haiyan Film Studio (2)","录音","录音 (2)"
736,"钱千里","Shanghai (state)","Haiyan Film Studio (3)","副导演","副导演 (2) & Acting (1)"
737,"乐羽侯","Shanghai (state)","Haiyan Film Studio (3)","化妆","化妆 (3)"
738,"林福增","Shanghai (state)","Haiyan Film Studio (3)","绘景","绘景 (3)"
739,"周伯勋","Shanghai (state)","Haiyan Film Studio (1)","制片主任","制片主任 (1)"
740,"蔡绍序","Shanghai (state)","Haiyan Film Studio (1) & Tianma Film Studio (1)","歌唱 | 独唱","歌唱 (1) & 独唱 (1)"
741,"王昆","Shanghai (state)","Haiyan Film Studio (1) & Tianma Film Studio (1)","歌唱 | 独唱","歌唱 (1) & 独唱 (1)"
742,"任桂珍","Shanghai (state)","Haiyan Film Studio (1)","歌唱","歌唱 (1)"
743,"佐临","Shanghai (state)","Haiyan Film Studio (1)","Director","Director (1)"
744,"艾明之","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter","Scriptwriter (1)"
745,"陈西禾","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter","Scriptwriter (1)"
746,"魏鹤龄","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
747,"张伐","Shanghai (state)","Haiyan Film Studio (1) & Jiangnan Film Studio (1)","Acting","Acting (2)"
748,"周谅量","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
749,"稽启明","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
750,"谭云","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
751,"阳华","Shanghai (state)","Haiyan Film Studio (3)","Acting","Acting (3)"
752,"卢柯","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
753,"张翼","Shanghai (state)","Haiyan Film Studio (2)","Acting","Acting (2)"
754,"刘非","Shanghai (state)","Haiyan Film Studio (2)","Acting","Acting (2)"
755,"许琦","Shanghai (state)","Haiyan Film Studio (2)","摄影","摄影 (2)"
756,"丁辰","Shanghai (state)","Haiyan Film Studio (2)","美工 | 美术","美工 (1) & 美术 (1)"
757,"王云阶","Shanghai (state)","Haiyan Film Studio (3)","作曲","作曲 (3)"
758,"陈锦荣","Shanghai (state)","Haiyan Film Studio (2)","录音","录音 (2)"
759,"俞仲英","Shanghai (state)","Haiyan Film Studio (1)","副导演","副导演 (1)"
760,"徐进","Shanghai (state)","Haiyan Film Studio (1)","制片主任","制片主任 (1)"
761,"张淳","Shanghai (state)","Haiyan Film Studio (2)","剪辑","剪辑 (2)"
762,"姚永福","Shanghai (state)","Haiyan Film Studio (1)","化妆","化妆 (1)"
763,"张殿云","Shanghai (state)","Haiyan Film Studio (1) & Tianma Film Studio (1)","特技设计","特技设计 (2)"
764,"马永华","Shanghai (state)","Haiyan Film Studio (1) & Tianma Film Studio (1)","特技摄影","特技摄影 (2)"
765,"鲁韧","Shanghai (state)","Haiyan Film Studio (1)","Director","Director (1)"
766,"李天济","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter","Scriptwriter (1)"
767,"马骥","Shanghai (state)","Haiyan Film Studio (2)","Acting","Acting (2)"
768,"上官云珠","Shanghai (state)","Haiyan Film Studio (1) & Tianma Film Studio (1)","Acting","Acting (2)"
769,"史原","Shanghai (state)","Haiyan Film Studio (2)","Acting","Acting (2)"
770,"强明","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
771,"李浣清","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
772,"张曦白","Shanghai (state)","Haiyan Film Studio (2) & Anhui Film Studio (1) & Jiangnan Film Studio (1)","美工","美工 (3)"
773,"施咏康","Shanghai (state)","Haiyan Film Studio (1)","作曲","作曲 (1)"
774,"颜碧丽","Shanghai (state)","Haiyan Film Studio (1)","导演助理","导演助理 (1)"
775,"马志成","Shanghai (state)","Haiyan Film Studio (1)","制片","制片 (1)"
776,"蒋浩生","Shanghai (state)","Haiyan Film Studio (1)","制片","制片 (1)"
777,"沈克强","Shanghai (state)","Haiyan Film Studio (2) & Anhui Film Studio (1)","化妆","化妆 (2)"
778,"沈浮","Shanghai (state)","Haiyan Film Studio (2)","Director","Director (2) & Scriptwriter (1)"
779,"瞿白音","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter","Scriptwriter (1)"
780,"田念萱","Shanghai (state)","Haiyan Film Studio (2)","Scriptwriter","Scriptwriter (2)"
781,"汪漪","Shanghai (state)","Haiyan Film Studio (1) & Jiangnan Film Studio (1)","Acting","Acting (2)"
782,"黄晨","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
783,"孙道临","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
784,"陈立中","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
785,"智世明","Shanghai (state)","Haiyan Film Studio (2)","Acting","Acting (2)"
786,"沙莉","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
787,"范雪朋","Shanghai (state)","Haiyan Film Studio (1) & Tianma Film Studio (1)","Acting","Acting (2)"
788,"温锡莹","Shanghai (state)","Haiyan Film Studio (3)","Acting","Acting (3)"
789,"朱静","Shanghai (state)","Haiyan Film Studio (1)","摄影","摄影 (1)"
790,"傅淑珍","Shanghai (state)","Haiyan Film Studio (1)","美术","美术 (1)"
791,"苗振宇","Shanghai (state)","Haiyan Film Studio (2)","录音","录音 (2)"
792,"毛吟芬","Shanghai (state)","Haiyan Film Studio (1)","导演助理","导演助理 (1)"
793,"沈传悌","Shanghai (state)","Haiyan Film Studio (2)","剪辑","剪辑 (2)"
794,"周梦蕾","Shanghai (state)","Haiyan Film Studio (1)","化妆","化妆 (1)"
795,"吴承镛","Shanghai (state)","Haiyan Film Studio (1)","制片主任","制片主任 (1)"
796,"林扬","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter | Director","Director (1) & Scriptwriter (1)"
797,"程景山","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter","Scriptwriter (1)"
798,"张道亚","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter","Scriptwriter (1)"
799,"吴文","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter","Scriptwriter (1)"
800,"唐健","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter","Scriptwriter (1)"
801,"李其珍","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
802,"任申","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
803,"杨蔚如","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
804,"卫禹平","Shanghai (state)","Haiyan Film Studio (1) & Tianma Film Studio (2)","Acting","Acting (3)"
805,"梁波罗","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
806,"姜亦素","Shanghai (state)","Haiyan Film Studio (1)","特技设计","特技设计 (1)"
807,"孔基成","Shanghai (state)","Haiyan Film Studio (1)","特技摄影","特技摄影 (1)"
808,"赵焕章","Shanghai (state)","Haiyan Film Studio (1)","导演助理","导演助理 (1)"
809,"戴煦瑜","Shanghai (state)","Haiyan Film Studio (1)","军事顾问","军事顾问 (1)"
810,"毕立奎","Shanghai (state)","Haiyan Film Studio (1)","制片","制片 (1)"
811,"刘琼","Shanghai (state)","Haiyan Film Studio (2) & Anhui Film Studio (1)","Director","Director (2) & Scriptwriter (1)"
812,"孙景璐","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
813,"高依云","Shanghai (state)","Haiyan Film Studio (2)","Acting","Acting (2)"
814,"凤凰","Shanghai (state)","Haiyan Film Studio (1) & Tianma Film Studio (1)","Acting","Acting (2)"
815,"吴云芳","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
816,"黄耐霜","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
817,"邱以仁","Shanghai (state)","Haiyan Film Studio (2) & Anhui Film Studio (1)","摄影","摄影 (2)"
818,"李崇峻","Shanghai (state)","Haiyan Film Studio (2) & Anhui Film Studio (1)","摄影","摄影 (2)"
819,"刘广阶","Shanghai (state)","Haiyan Film Studio (2) & Anhui Film Studio (1)","录音","录音 (2)"
820,"金龙宝","Shanghai (state)","Haiyan Film Studio (1)","制片","制片 (1)"
821,"岑范","Shanghai (state)","Haiyan Film Studio (1) & Tianma Film Studio (1)","Director","Director (2)"
822,"叶元","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter","Scriptwriter (1)"
823,"梁山","Shanghai (state) / Shandong","Haiyan Film Studio (1) & Shandong Film Studio (1)","Acting","Acting (2)"
824,"李镛","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
825,"蒋锐","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
826,"蓝谷","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
827,"胡登仁","Shanghai (state)","Haiyan Film Studio (1)","美术","美术 (1)"
828,"张玉珊","Shanghai (state)","Haiyan Film Studio (1)","特技设计","特技设计 (1)"
829,"周诗穆","Shanghai (state)","Haiyan Film Studio (1) & Tianma Film Studio (1)","特技摄影","特技摄影 (2)"
830,"陆伯勤","Shanghai (state)","Haiyan Film Studio (1)","服装","服装 (1)"
831,"李准","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter","Scriptwriter (1)"
832,"顾也鲁","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
833,"王辛","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
834,"苏曼","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
835,"曹铎","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
836,"范莱","Shanghai (state)","Haiyan Film Studio (1)","Acting | 副导演","副导演 (1) & Acting (1)"
837,"王骏","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
838,"陈嫌","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
839,"季光","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
840,"任广智","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
841,"田风","Shanghai (state)","Haiyan Film Studio (1)","副导演","副导演 (1)"
842,"严凤英","Shanghai (state) / Anhui","Haiyan Film Studio (1) & Anhui Film Studio (1)","Acting","Acting (1)"
843,"王鲁明","Shanghai (state) / Anhui","Haiyan Film Studio (1) & Anhui Film Studio (1)","Acting","Acting (1)"
844,"陈文明","Shanghai (state) / Anhui","Haiyan Film Studio (1) & Anhui Film Studio (1)","Acting","Acting (1)"
845,"熊少云","Shanghai (state) / Anhui","Haiyan Film Studio (1) & Anhui Film Studio (2) & Jiangnan Film Studio (1)","Acting","Acting (2)"
846,"张云风","Shanghai (state) / Anhui","Haiyan Film Studio (1) & Anhui Film Studio (1)","Acting","Acting (1)"
847,"田玉莲","Shanghai (state) / Anhui","Haiyan Film Studio (1) & Anhui Film Studio (1)","Acting","Acting (1)"
848,"黄福影","Shanghai (state) / Anhui","Haiyan Film Studio (1) & Anhui Film Studio (1)","Acting","Acting (1)"
849,"王少舫","Shanghai (state) / Anhui","Haiyan Film Studio (1) & Anhui Film Studio (1)","Acting","Acting (1)"
850,"潘景猁","Shanghai (state) / Anhui","Haiyan Film Studio (1) & Anhui Film Studio (1)","Acting","Acting (1)"
851,"时白林","Shanghai (state) / Anhui","Haiyan Film Studio (1) & Anhui Film Studio (1)","指挥","指挥 (1)"
852,"吴白甸","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter","Scriptwriter (1)"
853,"银川","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter","Scriptwriter (1)"
854,"华素琴","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
855,"高秀英","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
856,"蒋剑奎","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
857,"杭麟童","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
858,"王美云","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
859,"房竹君","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
860,"任桂香","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
861,"石玉芳","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
862,"蒋剑锋","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
863,"黄凤文","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
864,"张瑞泉","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
865,"陈立祥","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
866,"林玉兰","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
867,"林树华","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
868,"陈大琦","Shanghai (state)","Haiyan Film Studio (1)","指挥","指挥 (1)"
869,"王万全","Shanghai (state)","Haiyan Film Studio (1)","指挥","指挥 (1)"
870,"黄祖文","Shanghai (state)","Haiyan Film Studio (1)","场记","场记 (1)"
871,"张天赐","Shanghai (state) / Hunan","Haiyan Film Studio (1) & Hunan Film Studio (1)","Director","Director (1)"
872,"肖湘","Shanghai (state) / Hunan","Haiyan Film Studio (1) & Hunan Film Studio (1)","Scriptwriter","Scriptwriter (1)"
873,"王肖芝","Shanghai (state) / Hunan","Haiyan Film Studio (1) & Hunan Film Studio (1)","Acting","Acting (1)"
874,"张福梅","Shanghai (state) / Hunan","Haiyan Film Studio (1) & Hunan Film Studio (1)","Acting","Acting (1)"
875,"刘春泉","Shanghai (state) / Hunan","Haiyan Film Studio (1) & Hunan Film Studio (1)","Acting","Acting (1)"
876,"李福初","Shanghai (state) / Hunan","Haiyan Film Studio (1) & Hunan Film Studio (1)","Acting","Acting (1)"
877,"左大玢","Shanghai (state) / Hunan","Haiyan Film Studio (1) & Hunan Film Studio (1)","Acting","Acting (1)"
878,"杨福鹏","Shanghai (state) / Hunan","Haiyan Film Studio (1) & Hunan Film Studio (1)","Acting","Acting (1)"
879,"董少华","Shanghai (state) / Hunan","Haiyan Film Studio (1) & Hunan Film Studio (1)","Acting","Acting (1)"
880,"庄丽君","Shanghai (state) / Hunan","Haiyan Film Studio (1) & Hunan Film Studio (1)","Acting","Acting (1)"
881,"董武炎","Shanghai (state) / Hunan","Haiyan Film Studio (1) & Hunan Film Studio (1)","Acting","Acting (1)"
882,"吴淑岩","Shanghai (state) / Hunan","Haiyan Film Studio (1) & Hunan Film Studio (1)","Acting","Acting (1)"
883,"左白翼","Shanghai (state) / Hunan","Haiyan Film Studio (1) & Hunan Film Studio (1)","Acting","Acting (1)"
884,"徐绍清","Shanghai (state) / Hunan","Haiyan Film Studio (1) & Hunan Film Studio (1)","Acting","Acting (1)"
