Id,Label,GeoCategory,Affilations,Main Role,All Roles
676,"上官云珠","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
677,"马骥","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
678,"罗静宜","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
679,"吴伯芳","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
680,"李纬","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
681,"邓楠","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
682,"沈浩","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
683,"董霖","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
684,"丁然","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
685,"周达明","Shanghai (state)","Tianma Film Studio (1)","摄影","摄影 (1)"
686,"葛师承","Shanghai (state)","Tianma Film Studio (1)","美术","美术 (1)"
687,"黄准","Shanghai (state)","Tianma Film Studio (1)","作曲","作曲 (1)"
688,"朱伟刚","Shanghai (state)","Tianma Film Studio (1)","录音","录音 (1)"
689,"张立群","Shanghai (state)","Tianma Film Studio (1)","剪辑","剪辑 (1)"
690,"王铁彬","Shanghai (state)","Tianma Film Studio (1)","化妆","化妆 (1)"
691,"徐云龙","Shanghai (state)","Tianma Film Studio (3)","绘景","绘景 (3)"
692,"项彩莲","Shanghai (state)","Tianma Film Studio (1)","越剧指导","越剧指导 (1)"
693,"陈蝉","Shanghai (state)","Tianma Film Studio (2)","助理导演","助理导演 (2)"
694,"丁里","Shanghai (state)","Tianma Film Studio (1)","制片","制片 (1)"
695,"俞仲英","Shanghai (state)","Tianma Film Studio (1)","Director","Director (1)"
696,"张宇俊","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
697,"马紫云","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
698,"黄银泉","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
699,"吴其多","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
700,"薛年根","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
701,"罗运憨","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
702,"张锡龄","Shanghai (state)","Tianma Film Studio (1)","摄影","摄影 (1)"
703,"马林发","Shanghai (state)","Tianma Film Studio (1)","摄影","摄影 (1)"
704,"何瑞基","Shanghai (state)","Tianma Film Studio (1)","美术","美术 (1)"
705,"黄东萍","Shanghai (state)","Tianma Film Studio (1)","录音","录音 (1)"
706,"陈惠芳","Shanghai (state)","Tianma Film Studio (1)","剪辑","剪辑 (1)"
707,"陈云","Shanghai (state)","Tianma Film Studio (1)","化妆","化妆 (1)"
708,"杨龙生","Shanghai (state)","Tianma Film Studio (1)","化妆","化妆 (1)"
709,"莫惠乾","Shanghai (state)","Tianma Film Studio (1)","制片","制片 (1)"
710,"桑弧","Shanghai (state)","Tianma Film Studio (1)","Director","Director (1)"
711,"查祥康","Shanghai (state)","Tianma Film Studio (1)","摄影","摄影 (1)"
712,"卢景光","Shanghai (state)","Tianma Film Studio (1)","美工","美工 (1)"
713,"袁庆余","Shanghai (state)","Tianma Film Studio (1)","录音","录音 (1)"
714,"陈曦","Shanghai (state)","Tianma Film Studio (1)","剪辑","剪辑 (1)"
715,"达旭","Shanghai (state)","Tianma Film Studio (1)","化妆","化妆 (1)"
716,"张殿云","Shanghai (state)","Tianma Film Studio (1)","特技设计","特技设计 (1)"
717,"孔基成","Shanghai (state)","Tianma Film Studio (1)","特技摄影","特技摄影 (1)"
718,"梁廷铎","Shanghai (state)","Tianma Film Studio (1)","副导演","副导演 (1)"
719,"柴益新","Shanghai (state)","Tianma Film Studio (1)","制片","制片 (1)"
720,"詹同渲","Shanghai (state)","Shanghai Animation Film Studio (1)","Director","Director (1)"
721,"蔡正常","Shanghai (state)","Shanghai Animation Film Studio (1)","摄影","摄影 (1)"
722,"万籁鸣","Shanghai (state)","Shanghai Animation Film Studio (1)","Director","Director (1)"
723,"严定宪","Shanghai (state)","Shanghai Animation Film Studio (1)","Director","Director (1)"
724,"伍伦","Shanghai (state)","Shanghai Animation Film Studio (1)","Scriptwriter","Scriptwriter (1)"
725,"段时俊","Shanghai (state)","Shanghai Animation Film Studio (1)","音乐","音乐 (1)"
726,"乔元正","Shanghai (state)","Shanghai Animation Film Studio (1)","摄影","摄影 (1)"
727,"邬美珍","Shanghai (state)","Shanghai Animation Film Studio (1)","舞蹈整理","舞蹈整理 (1)"
728,"曹颖","Shanghai (state)","Shanghai Animation Film Studio (1)","剪辑","剪辑 (1)"
729,"王永钧","Shanghai (state)","Shanghai Animation Film Studio (1)","制片","制片 (1)"
730,"华纯","Beijing","August First Film Studio (1)","Director","Director (1)"
731,"曹欣","Beijing","August First Film Studio (1)","Scriptwriter","Scriptwriter (1)"
732,"郑洪","Beijing","August First Film Studio (2)","Scriptwriter","Scriptwriter (2)"
733,"李炎","Beijing","August First Film Studio (1)","Acting","Acting (1)"
734,"胡晓光","Beijing","August First Film Studio (1)","Acting","Acting (1)"
735,"于纯绵","Beijing","August First Film Studio (1)","Acting","Acting (1)"
736,"张良","Beijing","August First Film Studio (1)","Acting","Acting (1)"
737,"黄焕光","Beijing","August First Film Studio (1)","Acting","Acting (1)"
738,"黄邦瑞","Beijing","August First Film Studio (1)","Acting","Acting (1)"
739,"胡子惠","Beijing","August First Film Studio (1)","Acting","Acting (1)"
740,"刘秉章","Beijing","August First Film Studio (1)","Acting","Acting (1)"
741,"张勇手","Beijing","August First Film Studio (2)","Acting","Acting (2)"
742,"李松竹","Beijing","August First Film Studio (1)","Acting","Acting (1)"
743,"石存玉","Beijing","August First Film Studio (1)","Acting","Acting (1)"
744,"华文莲","Beijing","August First Film Studio (1)","Acting","Acting (1)"
745,"王孝忠","Beijing","August First Film Studio (2)","Acting","Acting (2)"
746,"维佳","Beijing","August First Film Studio (1)","Acting","Acting (1)"
747,"谢万和","Beijing","August First Film Studio (3)","Acting","Acting (3)"
748,"杨昭仁","Beijing","August First Film Studio (1)","摄影","摄影 (1)"
749,"姜振奎","Beijing","August First Film Studio (1)","美术","美术 (1)"
750,"傅庚辰","Beijing","August First Film Studio (2)","作曲","作曲 (2)"
751,"李彦","Beijing","August First Film Studio (1)","录音","录音 (1)"
752,"李建波","Beijing","August First Film Studio (1)","军事顾问","军事顾问 (1)"
753,"李昂","Beijing","August First Film Studio (1)","Director","Director (1)"
754,"冯德英","Beijing","August First Film Studio (1)","Scriptwriter","Scriptwriter (1)"
755,"曲云","Beijing","August First Film Studio (1)","Acting","Acting (1)"
756,"袁霞","Beijing","August First Film Studio (1)","Acting","Acting (1)"
757,"王志刚","Beijing","August First Film Studio (1)","Acting","Acting (1)"
758,"杨雅琴","Beijing","August First Film Studio (1)","Acting","Acting (1)"
759,"万仓","Beijing","August First Film Studio (1)","Acting","Acting (1)"
760,"陶珊","Beijing","August First Film Studio (1)","Acting","Acting (1)"
761,"刘抒吟","Beijing","August First Film Studio (1)","Acting","Acting (1)"
762,"沈华芬","Beijing","August First Film Studio (1)","Acting","Acting (1)"
763,"张怀志","Beijing","August First Film Studio (1)","Acting","Acting (1)"
764,"董元夫","Beijing","August First Film Studio (1)","Acting","Acting (1)"
765,"翟春华","Beijing","August First Film Studio (1)","Acting","Acting (1)"
766,"韦林岳","Beijing","August First Film Studio (1)","摄影","摄影 (1)"
767,"寇鸿烈","Beijing","August First Film Studio (2)","美工 | 美术","美工 (1) & 美术 (1)"
768,"何宝锭","Beijing","August First Film Studio (1)","录音","录音 (1)"
769,"王音镟","Beijing","August First Film Studio (1)","独唱","独唱 (1)"
770,"魏龙","Beijing","August First Film Studio (1)","副导演","副导演 (1)"
771,"郝光","Beijing","August First Film Studio (1)","Scriptwriter | Director","Director (1) & Scriptwriter (1)"
772,"史超","Beijing","August First Film Studio (1)","Scriptwriter","Scriptwriter (1)"
773,"田华","Beijing","August First Film Studio (1)","Acting","Acting (1)"
774,"邢吉田","Beijing","August First Film Studio (1)","Acting","Acting (1)"
775,"王心刚","Beijing","August First Film Studio (1)","Acting","Acting (1)"
776,"王毅","Beijing","August First Film Studio (1)","Acting","Acting (1)"
777,"钱树榕","Beijing","August First Film Studio (1)","Acting","Acting (1)"
778,"李辉健","Beijing","August First Film Studio (1)","Acting","Acting (1)"
779,"张帆","Beijing","August First Film Studio (1)","Acting","Acting (1)"
780,"张璋","Beijing","August First Film Studio (1)","Acting","Acting (1)"
781,"李力","Beijing","August First Film Studio (1)","Acting","Acting (1)"
782,"刘季云","Beijing","August First Film Studio (1)","Acting","Acting (1)"
783,"师伟","Beijing","August First Film Studio (1)","Acting","Acting (1)"
784,"陈瑞俊","Beijing","August First Film Studio (1)","摄影","摄影 (1)"
785,"郑拓","Beijing","August First Film Studio (1)","美工","美工 (1)"
786,"李一丁","Beijing","August First Film Studio (1)","作曲","作曲 (1)"
787,"侯申康","Beijing","August First Film Studio (3)","录音","录音 (3)"
788,"邓芳","Beijing","August First Film Studio (1)","制片主任","制片主任 (1)"
789,"任旭东","Beijing","August First Film Studio (1)","Scriptwriter | Director","Director (1) & Scriptwriter (1)"
790,"潘云山","Beijing","August First Film Studio (1)","Scriptwriter","Scriptwriter (1)"
791,"王俊益","Beijing","August First Film Studio (1)","Scriptwriter","Scriptwriter (1)"
792,"徐国腾","Beijing","August First Film Studio (1)","Scriptwriter","Scriptwriter (1)"
793,"朱龙广","Beijing","August First Film Studio (1)","Acting","Acting (1)"
794,"朱启","Beijing","August First Film Studio (1)","Acting","Acting (1)"
795,"刘秀杰","Beijing","August First Film Studio (1)","Acting","Acting (1)"
796,"韩国栋","Beijing","August First Film Studio (1)","Acting","Acting (1)"
797,"胡自和","Beijing","August First Film Studio (1)","Acting","Acting (1)"
798,"刘江","Beijing","August First Film Studio (1)","Acting","Acting (1)"
799,"杨光远","Beijing","August First Film Studio (1)","摄影","摄影 (1)"
800,"商荣光","Beijing","August First Film Studio (1)","美术","美术 (1)"
801,"方绪智","Beijing","August First Film Studio (1)","美术","美术 (1)"
802,"王耀南","Beijing","August First Film Studio (1)","军事指导","军事指导 (1)"
803,"邓玉华","Beijing","August First Film Studio (1)","独唱","独唱 (1)"
804,"王冰","Beijing","August First Film Studio (1)","Director","Director (1)"
805,"祝一民","Beijing","August First Film Studio (1)","Scriptwriter","Scriptwriter (1)"
806,"苏辉","Beijing","August First Film Studio (1)","Acting","Acting (1)"
807,"何超群","Beijing","August First Film Studio (1)","Acting","Acting (1)"
808,"汤敏","Beijing","August First Film Studio (1)","Acting","Acting (1)"
809,"张雄","Beijing","August First Film Studio (1)","Acting","Acting (1)"
810,"吴南山","Beijing","August First Film Studio (1)","Acting","Acting (1)"
811,"王丹华","Beijing","August First Film Studio (1)","Acting","Acting (1)"
812,"刘怀德","Beijing","August First Film Studio (1)","Acting","Acting (1)"
813,"蔡继渭","Beijing","August First Film Studio (1)","摄影","摄影 (1)"
814,"朱鹿童","Beijing","August First Film Studio (1)","摄影","摄影 (1)"
815,"巩志伟","Beijing","August First Film Studio (1)","作曲","作曲 (1)"
816,"杨振亚","Beijing","August First Film Studio (1)","编辑","编辑 (1)"
817,"邓普","Beijing","August First Film Studio (1)","编辑","编辑 (1)"
818,"流萤","Beijing","August First Film Studio (1)","摄影","摄影 (1)"
819,"刘莫皋","Beijing","August First Film Studio (1)","摄影","摄影 (1)"
820,"魏铎","Beijing","August First Film Studio (1)","摄影","摄影 (1)"
821,"田歌","Beijing","August First Film Studio (1)","作曲","作曲 (1)"
822,"郭小川","Beijing","August First Film Studio (1)","解说词","解说词 (1)"
823,"袁鹰","Beijing","August First Film Studio (1)","歌词","歌词 (1)"
824,"贺敬之","Beijing","August First Film Studio (1)","歌词","歌词 (1)"
825,"吴汉标","Beijing","August First Film Studio (1)","录音","录音 (1)"
826,"萧楠","Beijing","August First Film Studio (1)","解说","解说 (1)"
827,"雷良萍","Beijing","August First Film Studio (1)","独唱","独唱 (1)"
828,"秋里","Beijing","August First Film Studio (1)","指挥","指挥 (1)"
829,"李鸣","Canton","Pearl River Film Studio (2)","副导演 | Director","Director (1) & 副导演 (1)"
830,"黄丹彤","Canton","Pearl River Film Studio (1)","Director","Director (1)"
831,"冯远安","Canton","Pearl River Film Studio (1)","Acting","Acting (1)"
832,"宋炎清","Canton","Pearl River Film Studio (1)","Acting","Acting (1)"
833,"夏家珍","Canton","Pearl River Film Studio (1)","Acting","Acting (1)"
834,"程彩萍","Canton","Pearl River Film Studio (1)","Acting","Acting (1)"
835,"李希安","Canton","Pearl River Film Studio (1)","Acting","Acting (1)"
836,"姚士泉","Canton","Pearl River Film Studio (1)","摄影","摄影 (1)"
837,"姜今","Canton","Pearl River Film Studio (1)","美工","美工 (1)"
838,"王仲宣","Canton","Pearl River Film Studio (1)","录音","录音 (1)"
839,"王立琛","Canton","Pearl River Film Studio (1)","化妆","化妆 (1)"
840,"叶敬","Canton","Pearl River Film Studio (1)","剪辑","剪辑 (1)"
841,"吕侃","Canton","Pearl River Film Studio (1)","剧务主任","剧务主任 (1)"
842,"张波","Canton","Pearl River Film Studio (1)","Director","Director (1)"
843,"陶金","Canton","Pearl River Film Studio (1)","Director","Director (1)"
844,"何兰英","Canton","Pearl River Film Studio (1)","Acting","Acting (1)"
845,"孙太安","Canton","Pearl River Film Studio (1)","Acting","Acting (1)"
846,"高新贞","Canton","Pearl River Film Studio (1)","Acting","Acting (1)"
847,"毛爱莲","Canton","Pearl River Film Studio (1)","Acting","Acting (1)"
848,"李明玉","Canton","Pearl River Film Studio (1)","Acting","Acting (1)"
849,"梁金","Canton","Pearl River Film Studio (1)","Acting","Acting (1)"
850,"赵抢衡","Canton","Pearl River Film Studio (1)","唱腔设计","唱腔设计 (1)"
851,"宁金川","Canton","Pearl River Film Studio (1)","唱腔设计","唱腔设计 (1)"
852,"葛兴萼","Canton","Pearl River Film Studio (1)","美工","美工 (1)"
853,"李柏坚","Canton","Pearl River Film Studio (1)","录音","录音 (1)"
854,"孔令奇","Canton","Pearl River Film Studio (2)","化妆","化妆 (2)"
855,"韦布","Canton","Pearl River Film Studio (1)","制片","制片 (1)"
856,"赵一兵","Canton","Pearl River Film Studio (2)","制片","制片 (2)"
857,"沈民辉","Canton","Pearl River Film Studio (2)","摄影","摄影 (2)"
858,"黎淦","Canton","Pearl River Film Studio (1)","美工","美工 (1)"
859,"叶加良","Canton","Pearl River Film Studio (1)","美工","美工 (1)"
860,"滕岳林","Canton","Pearl River Film Studio (1)","剪辑","剪辑 (1)"
861,"姚梅生","Canton","Pearl River Film Studio (1)","摄影","摄影 (1)"
862,"张之楚","Canton","Pearl River Film Studio (1)","美工","美工 (1)"
863,"林岚","Canton","Pearl River Film Studio (1)","副导演","副导演 (1)"
864,"冯惠林","Canton","Pearl River Film Studio (1)","剪辑","剪辑 (1)"
865,"王为一","Canton","Pearl River Film Studio (1)","Director","Director (1)"
866,"李果仁","Canton","Pearl River Film Studio (1)","Scriptwriter","Scriptwriter (1)"
867,"唐周","Canton","Pearl River Film Studio (1)","Scriptwriter","Scriptwriter (1)"
868,"徐叔华","Canton","Pearl River Film Studio (1)","Scriptwriter","Scriptwriter (1)"
869,"凌国康","Canton","Pearl River Film Studio (1)","Acting","Acting (1)"
870,"李小嘉","Canton","Pearl River Film Studio (1)","Acting","Acting (1)"
871,"钟宜谆","Canton","Pearl River Film Studio (1)","Acting","Acting (1)"
872,"李谷","Canton","Pearl River Film Studio (1)","Acting","Acting (1)"
873,"彭复光","Canton","Pearl River Film Studio (1)","Acting","Acting (1)"
874,"黄炽铭","Canton","Pearl River Film Studio (1)","美术","美术 (1)"
875,"邓清华","Canton","Pearl River Film Studio (1)","录音","录音 (1)"
876,"谭庆龙","Canton","Pearl River Film Studio (1)","剪辑","剪辑 (1)"
877,"余谱成","Canton","Pearl River Film Studio (1)","舞台导演","舞台导演 (1)"
878,"张间","Canton","Pearl River Film Studio (1)","舞台导演","舞台导演 (1)"
879,"唐盛河","Canton","Pearl River Film Studio (1)","音乐设计","音乐设计 (1)"
880,"左希宾","Canton","Pearl River Film Studio (1)","音乐设计","音乐设计 (1)"
881,"张建军","Canton","Pearl River Film Studio (1)","戏曲导演","戏曲导演 (1)"
882,"张国辉","Canton","Pearl River Film Studio (1)","音乐设计","音乐设计 (1)"
883,"郭阳庭","Xi'an","Xi'an Film Studio (1)","Scriptwriter | Director","Director (1) & Scriptwriter (1)"
884,"裴斐","Xi'an","Xi'an Film Studio (1)","Scriptwriter","Scriptwriter (1)"
885,"朱玉珑","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
886,"何书表","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
887,"贠恩凤","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
888,"王玉芬","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
889,"赖墉","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
890,"张佐汉","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
891,"谭开翠","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
892,"李明扬","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
893,"金丽民","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
894,"李安泰","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
895,"王集翔","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
896,"马克义","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
897,"索宝惠","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
898,"孙元勋","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
899,"方惠玲","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
900,"张永成","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
901,"凌宣","Xi'an","Xi'an Film Studio (1)","摄影","摄影 (1)"
902,"艾农","Xi'an","Xi'an Film Studio (1)","美工","美工 (1)"
903,"张予","Xi'an","Xi'an Film Studio (1)","作曲","作曲 (1)"
904,"李耀东","Xi'an","Xi'an Film Studio (2)","指挥 | 音乐设计","指挥 (1) & 音乐设计 (1)"
905,"陈于旦","Xi'an","Xi'an Film Studio (2)","录音","录音 (2)"
906,"陈达力","Xi'an","Xi'an Film Studio (1)","剪接","剪接 (1)"
907,"高志艺","Xi'an","Xi'an Film Studio (1)","副导演","副导演 (1)"
908,"陈新","Xi'an","Xi'an Film Studio (2)","剧务主任","剧务主任 (2)"
909,"孙敬","Xi'an","Xi'an Film Studio (1)","Director","Director (1)"
910,"许文","Xi'an","Xi'an Film Studio (1)","Scriptwriter","Scriptwriter (1)"
911,"王善朴","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
912,"常香玉","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
913,"任宏恩","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
914,"魏云","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
915,"张富生","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
916,"王秀英","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
917,"郑兰波","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
918,"刘凌","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
919,"卢景义","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
920,"张国政","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
921,"李改芹","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
922,"王亚萍","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
923,"褚春梅","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
924,"王志雄","Xi'an","Xi'an Film Studio (1)","摄影","摄影 (1)"
925,"胡强生","Xi'an","Xi'an Film Studio (1)","美工","美工 (1)"
926,"姜宏轩","Xi'an","Xi'an Film Studio (1)","音乐设计","音乐设计 (1)"
927,"梁思辉","Xi'an","Xi'an Film Studio (1)","音乐设计","音乐设计 (1)"
928,"安庆云","Xi'an","Xi'an Film Studio (1)","副导演","副导演 (1)"
929,"王联","Xi'an","Xi'an Film Studio (1)","剪辑","剪辑 (1)"
930,"吕万营","Xi'an","Xi'an Film Studio (1)","剧务主任","剧务主任 (1)"
931,"刘保德","Xi'an","Xi'an Film Studio (1)","Director","Director (1)"
932,"于叔昭","Xi'an","Xi'an Film Studio (1)","摄影","摄影 (1)"
933,"张晓晖","Xi'an","Xi'an Film Studio (1)","美工","美工 (1)"
934,"许友夫","Xi'an","Xi'an Film Studio (1)","音乐","音乐 (1)"
935,"孟福印","Xi'an","Xi'an Film Studio (1)","录音","录音 (1)"
936,"易东林","Xi'an","Xi'an Film Studio (1)","副导演","副导演 (1)"
937,"何惠如","Xi'an","Xi'an Film Studio (1)","剪接","剪接 (1)"
